RIOT native interrupts/signals initialized.
RIOT native board initialized.
RIOT native hardware initialization complete.

main(): This is RIOT! (Version: 2023.04-devel-199-g69c06)
Starting Benchmark ...
NUMBER OF ROUNDS: 1000
WORDLENGTH: 131072 BYTES
KEY SIZE: 24 BYTES
Mode: ELECTRONIC CODEBOOK
;1;2;1
;2;1;2
;3;2;1
;4;2;2
;5;0;0
;6;1;1
;7;1;1
;8;1;1
;9;1;1
;10;0;1
;11;1;1
;12;2;2
;13;1;1
;14;1;1
;15;2;2
;16;1;2
;17;2;2
;18;2;1
;19;3;2
;20;1;1
;21;1;2
;22;2;1
;23;1;1
;24;1;1
;25;1;1
;26;1;1
;27;1;1
;28;0;1
;29;1;1
;30;1;1
;31;1;1
;32;1;1
;33;1;1
;34;1;1
;35;1;1
;36;1;1
;37;1;0
;38;0;1
;39;1;0
;40;1;0
;41;0;1
;42;1;1
;43;1;1
;44;0;1
;45;0;1
;46;0;1
;47;1;0
;48;0;0
;49;1;0
;50;1;0
;51;0;1
;52;1;0
;53;0;0
;54;1;1
;55;2;1
;56;1;1
;57;0;0
;58;0;0
;59;0;1
;60;0;0
;61;1;0
;62;1;0
;63;1;0
;64;0;0
;65;0;0
;66;0;1
;67;1;0
;68;0;0
;69;0;0
;70;0;1
;71;0;1
;72;1;0
;73;0;1
;74;0;1
;75;0;1
;76;0;1
;77;1;0
;78;0;1
;79;1;1
;80;0;1
;81;0;0
;82;0;1
;83;0;1
;84;0;0
;85;1;0
;86;1;0
;87;1;0
;88;0;1
;89;1;1
;90;1;0
;91;0;0
;92;0;1
;93;1;0
;94;0;1
;95;0;0
;96;0;1
;97;1;0
;98;0;1
;99;1;0
;100;0;1
;101;0;1
;102;1;0
;103;0;1
;104;0;0
;105;0;1
;106;1;0
;107;0;1
;108;1;0
;109;1;0
;110;0;1
;111;0;0
;112;1;0
;113;0;1
;114;0;0
;115;1;0
;116;1;0
;117;1;0
;118;0;0
;119;1;0
;120;1;0
;121;1;0
;122;0;1
;123;0;1
;124;0;0
;125;1;0
;126;0;1
;127;1;0
;128;0;1
;129;0;0
;130;0;1
;131;0;1
;132;0;1
;133;1;1
;134;0;1
;135;1;0
;136;1;0
;137;0;1
;138;1;0
;139;1;0
;140;0;1
;141;0;0
;142;1;0
;143;0;0
;144;1;0
;145;0;1
;146;1;0
;147;0;1
;148;1;0
;149;1;0
;150;1;0
;151;1;0
;152;0;1
;153;0;1
;154;0;1
;155;1;0
;156;1;0
;157;0;0
;158;1;0
;159;1;0
;160;1;0
;161;0;1
;162;1;0
;163;1;0
;164;0;0
;165;0;1
;166;1;0
;167;0;0
;168;0;0
;169;0;1
;170;0;1
;171;0;1
;172;0;0
;173;0;0
;174;0;0
;175;0;1
;176;1;1
;177;1;0
;178;0;1
;179;1;0
;180;1;1
;181;0;1
;182;1;0
;183;1;1
;184;1;0
;185;0;0
;186;0;1
;187;1;1
;188;0;1
;189;0;0
;190;0;1
;191;0;1
;192;0;0
;193;0;0
;194;0;0
;195;0;0
;196;1;0
;197;1;0
;198;0;0
;199;0;1
;200;0;0
;201;1;0
;202;0;1
;203;1;0
;204;1;0
;205;0;0
;206;0;0
;207;0;0
;208;1;0
;209;0;1
;210;0;1
;211;0;1
;212;1;0
;213;1;0
;214;1;0
;215;0;1
;216;0;1
;217;0;0
;218;1;0
;219;0;1
;220;1;0
;221;0;0
;222;0;1
;223;1;0
;224;0;1
;225;1;0
;226;1;0
;227;0;0
;228;0;0
;229;0;0
;230;0;1
;231;0;0
;232;0;0
;233;1;0
;234;1;0
;235;1;0
;236;0;1
;237;1;0
;238;1;0
;239;0;0
;240;0;0
;241;0;1
;242;0;0
;243;0;0
;244;0;0
;245;0;0
;246;0;0
;247;0;0
;248;0;1
;249;0;0
;250;1;0
;251;0;0
;252;1;0
;253;0;0
;254;0;1
;255;0;0
;256;0;1
;257;0;0
;258;0;1
;259;0;0
;260;0;1
;261;0;1
;262;0;0
;263;1;0
;264;0;0
;265;1;0
;266;1;0
;267;0;1
;268;0;0
;269;0;1
;270;1;0
;271;0;1
;272;0;0
;273;0;1
;274;1;0
;275;0;0
;276;0;1
;277;1;0
