RIOT native interrupts/signals initialized.
RIOT native board initialized.
RIOT native hardware initialization complete.

main(): This is RIOT! (Version: 2023.04-devel-199-g69c06)
Starting Benchmark ...
NUMBER OF ROUNDS: 1000
WORDLENGTH: 65536 BYTES
KEY SIZE: 16 BYTES
Mode: ELECTRONIC CODEBOOK
;1;2;1
;2;1;1
;3;0;0
;4;1;0
;5;0;0
;6;0;1
;7;0;1
;8;1;1
;9;0;1
;10;0;1
;11;0;1
;12;1;1
;13;1;1
;14;1;1
;15;1;1
;16;0;1
;17;1;1
;18;0;1
;19;1;1
;20;1;0
;21;0;0
;22;0;1
;23;1;0
;24;1;0
;25;1;1
;26;1;0
;27;0;0
;28;0;1
;29;0;1
;30;0;1
;31;0;1
;32;1;1
;33;1;0
;34;1;0
;35;1;1
;36;1;1
;37;1;1
;38;0;1
;39;1;1
;40;1;1
;41;0;1
;42;0;1
;43;1;0
;44;0;1
;45;0;1
;46;1;1
;47;1;1
;48;0;1
;49;1;0
;50;0;1
;51;1;1
;52;0;0
;53;1;1
;54;0;1
;55;0;1
;56;0;0
;57;0;0
;58;0;1
;59;0;1
;60;0;1
;61;0;0
;62;0;0
;63;0;0
;64;0;1
;65;0;1
;66;0;1
;67;0;1
;68;1;0
;69;1;0
;70;0;1
;71;0;1
;72;1;0
;73;1;0
;74;1;0
;75;0;1
;76;0;1
;77;1;0
;78;1;0
;79;0;1
;80;0;1
;81;0;1
;82;1;0
;83;1;0
;84;1;0
;85;1;0
;86;0;1
;87;0;1
;88;1;1
;89;1;1
;90;1;1
;91;2;1
;92;2;1
;93;1;1
;94;2;0
;95;1;1
;96;1;1
;97;1;1
;98;2;1
;99;1;1
;100;1;1
;101;1;0
;102;2;1
;103;1;1
;104;1;1
;105;1;1
;106;1;0
;107;1;1
;108;1;1
;109;0;0
;110;0;1
;111;1;1
;112;1;1
;113;0;1
;114;1;0
;115;1;0
;116;1;1
;117;1;1
;118;1;0
;119;0;1
;120;0;1
;121;1;0
;122;1;0
;123;0;1
;124;1;1
;125;1;0
;126;0;0
;127;1;0
;128;0;0
;129;1;0
;130;0;1
;131;1;0
;132;0;1
;133;0;1
;134;1;0
;135;1;0
;136;0;1
;137;1;1
;138;1;1
;139;1;1
;140;1;0
;141;0;1
;142;1;0
;143;1;1
;144;1;0
;145;0;1
;146;0;1
;147;1;0
;148;0;1
;149;2;1
;150;1;1
;151;1;1
;152;2;2
;153;0;1
;154;1;1
;155;0;1
;156;1;0
;157;0;1
;158;0;0
;159;0;1
;160;0;1
;161;1;0
;162;1;0
;163;0;1
;164;0;1
;165;1;0
;166;1;0
;167;1;0
;168;0;1
;169;1;0
;170;0;0
;171;0;1
;172;0;0
;173;0;0
;174;0;1
;175;0;0
;176;0;0
;177;0;1
;178;0;0
;179;1;0
;180;0;1
;181;0;0
;182;0;1
;183;1;0
;184;1;0
;185;0;0
;186;1;0
;187;0;0
;188;1;0
;189;0;0
;190;0;0
;191;0;1
;192;0;1
;193;0;0
;194;0;1
;195;0;1
;196;0;1
;197;0;0
;198;1;0
;199;0;1
;200;1;0
;201;0;0
;202;0;0
;203;0;0
;204;0;1
;205;0;1
;206;0;1
;207;0;1
;208;1;0
;209;1;0
;210;0;0
;211;0;0
;212;1;0
;213;0;0
;214;1;0
;215;1;0
;216;0;0
;217;1;0
;218;0;0
;219;1;0
;220;0;0
;221;0;0
;222;0;1
;223;1;0
;224;1;0
;225;1;0
;226;1;0
;227;0;0
;228;0;0
;229;0;0
;230;0;1
;231;1;0
;232;0;0
;233;1;0
;234;0;0
;235;0;1
;236;0;1
;237;0;1
;238;1;0
;239;1;0
;240;0;0
;241;0;0
;242;0;1
;243;0;1
;244;0;1
;245;1;0
;246;1;0
;247;0;0
;248;0;0
;249;0;0
;250;0;0
;251;0;0
;252;0;0
;253;0;0
;254;0;0
;255;1;0
;256;0;1
;257;0;0
;258;0;1
;259;0;0
;260;0;1
;261;1;0
;262;1;0
;263;0;0
;264;0;0
;265;0;0
;266;0;0
;267;0;1
;268;1;0
;269;0;0
;270;0;1
;271;0;1
;272;0;0
;273;1;0
;274;0;1
;275;1;0
;276;1;0
;277;0;0
;278;0;0
;279;0;1
;280;0;0
;281;1;0
;282;0;0
;283;0;0
;284;0;1
;285;0;0
;286;0;0
;287;0;0
;288;0;0
;289;0;1
;290;1;0
;291;0;1
;292;1;0
;293;0;0
;294;0;1
;295;0;0
;296;1;0
;297;0;1
;298;0;1
;299;0;0
;300;0;1
;301;0;0
;302;0;1
;303;0;1
;304;0;1
;305;0;1
;306;0;0
;307;1;0
;308;0;0
;309;0;0
;310;0;0
;311;0;1
;312;1;0
;313;0;1
;314;0;0
;315;0;0
;316;0;1
;317;1;0
;318;0;1
;319;0;1
;320;1;0
;321;0;0
;322;0;1
;323;0;1
;324;0;0
;325;0;0
;326;0;0
;327;0;1
;328;0;1
;329;1;0
;330;1;0
;331;0;1
;332;1;0
;333;0;0
;334;1;0
;335;0;0
;336;1;0
;337;1;0
;338;1;0
;339;1;0
;340;0;0
;341;0;1
;342;0;1
;343;0;1
;344;1;0
;345;1;0
;346;1;0
;347;1;0
;348;0;1
;349;0;1
;350;0;1
;351;0;1
;352;0;0
;353;0;0
;354;0;0
;355;1;0
;356;0;1
;357;1;1
;358;0;0
;359;0;1
;360;1;0
;361;0;0
;362;0;0
;363;0;0
;364;0;0
;365;0;0
;366;0;0
;367;0;0
;368;1;0
;369;0;1
;370;0;1
;371;0;1
;372;0;0
;373;0;0
;374;0;1
;375;1;0
;376;0;0
;377;1;0
;378;0;0
;379;0;0
;380;0;0
;381;0;0
;382;0;0
;383;0;0
;384;0;1
;385;1;0
;386;0;0
;387;0;1
;388;0;1
;389;0;1
;390;0;0
;391;0;0
;392;0;0
;393;0;1
;394;0;0
;395;2;0
;396;1;0
;397;0;1
;398;1;1
;399;2;0
;400;1;0
;401;0;1
;402;1;0
;403;0;1
;404;1;0
;405;0;0
;406;1;0
;407;0;0
;408;0;1
;409;0;1
;410;0;1
;411;1;1
;412;1;1
;413;1;1
;414;0;2
;415;0;0
;416;1;1
;417;0;1
;418;0;0
;419;0;1
;420;0;1
;421;0;1
;422;1;0
;423;1;0
;424;1;1
;425;1;0
;426;0;0
;427;0;1
;428;0;1
;429;1;0
;430;1;0
;431;0;1
;432;0;0
;433;0;1
;434;0;1
;435;0;1
;436;0;1
